2015-05-22,13:00,1.6602321888
2015-05-22,13:05,1.6467041211
2015-05-22,13:10,1.6327835795
2015-05-22,13:15,1.6184742872
2015-05-22,13:20,1.6037801266
2015-05-22,13:25,1.5887051381
2015-05-22,13:30,1.573253518
2015-05-22,13:35,1.5574296171
2015-05-22,13:40,1.5412379389
2015-05-22,13:45,1.5246831372
2015-05-22,13:50,1.5077700149
2015-05-22,13:55,1.4905035212
2015-05-22,14:00,1.4728887503
2015-05-22,14:05,1.4549309385
2015-05-22,14:10,1.4366354627
2015-05-22,14:15,1.4180078376
2015-05-22,14:20,1.3990537135
2015-05-22,14:25,1.3797788743
2015-05-22,14:30,1.3601892343
2015-05-22,14:35,1.3402908364
2015-05-22,14:40,1.3200898492
2015-05-22,14:45,1.2995925644
2015-05-22,14:50,1.2788053944
2015-05-22,14:55,1.257734869
2015-05-22,15:00,1.2363876332
2015-05-22,15:05,1.2147704442
2015-05-22,15:10,1.1928901684
2015-05-22,15:15,1.1707537786
2015-05-22,15:20,1.148368351
2015-05-22,15:25,1.1257410622
2015-05-22,15:30,1.102879186
2015-05-22,15:35,1.0797900907
2015-05-22,15:40,1.0564812354
2015-05-22,15:45,1.0329601673
2015-05-22,15:50,1.0092345184
2015-05-22,15:55,0.9853120018
2015-05-22,16:00,0.961200409
2015-05-22,16:05,0.9369076062
2015-05-22,16:10,0.9124415313
2015-05-22,16:15,0.8878101899
2015-05-22,16:20,0.8630216526
2015-05-22,16:25,0.838084051
2015-05-22,16:30,0.8130055746
2015-05-22,16:35,0.787794467
2015-05-22,16:40,0.7624590225
2015-05-22,16:45,0.7370075827
2015-05-22,16:50,0.7114485327
2015-05-22,16:55,0.6857902977
2015-05-22,17:00,0.6600413393
2015-05-22,17:05,0.6342101518
2015-05-22,17:10,0.6083052589
2015-05-22,17:15,0.5823352096
2015-05-22,17:20,0.5563085749
2015-05-22,17:25,0.5302339439
2015-05-22,17:30,0.5041199204
2015-05-22,17:35,0.4779751189
2015-05-22,17:40,0.4518081612
2015-05-22,17:45,0.4256276725
2015-05-22,17:50,0.3994422778
2015-05-22,17:55,0.3732605983
2015-05-22,18:00,0.3470912475
2015-05-22,18:05,0.3209428279
2015-05-22,18:10,0.2948239268
2015-05-22,18:15,0.2687431129
2015-05-22,18:20,0.242708933
2015-05-22,18:25,0.2167299075
2015-05-22,18:30,0.1908145276
2015-05-22,18:35,0.1649712512
2015-05-22,18:40,0.1392084995
2015-05-22,18:45,0.1135346532
2015-05-22,18:50,0.087958049
2015-05-22,18:55,0.0624869763
2015-05-22,19:00,0.0371296734
2015-05-22,19:05,0.0118943238
2015-05-22,19:10,-0.0132109469
2015-05-22,19:15,-0.0381780745
2015-05-22,19:20,-0.0629990599
2015-05-22,19:25,-0.0876659723
2015-05-22,19:30,-0.1121709527
2015-05-22,19:35,-0.1365062172
2015-05-22,19:40,-0.1606640602
2015-05-22,19:45,-0.1846368579
2015-05-22,19:50,-0.2084170712
2015-05-22,19:55,-0.2319972494
2015-05-22,20:00,-0.2553700329
2015-05-22,20:05,-0.2785281566
2015-05-22,20:10,-0.3014644529
2015-05-22,20:15,-0.3241718546
2015-05-22,20:20,-0.3466433981
2015-05-22,20:25,-0.3688722265
2015-05-22,20:30,-0.390851592
2015-05-22,20:35,-0.412574859
2015-05-22,20:40,-0.4340355073
2015-05-22,20:45,-0.4552271341
2015-05-22,20:50,-0.4761434574
2015-05-22,20:55,-0.4967783181
2015-05-22,21:00,-0.5171256831
2015-05-22,21:05,-0.5371796473
2015-05-22,21:10,-0.5569344366
2015-05-22,21:15,-0.57638441
2015-05-22,21:20,-0.5955240621
2015-05-22,21:25,-0.6143480252
2015-05-22,21:30,-0.6328510719
2015-05-22,21:35,-0.651028117
2015-05-22,21:40,-0.6688742198
2015-05-22,21:45,-0.6863845859
2015-05-22,21:50,-0.7035545695
2015-05-22,21:55,-0.7203796753
2015-05-22,22:00,-0.7368555599
2015-05-22,22:05,-0.7529780342
2015-05-22,22:10,-0.768743065
2015-05-22,22:15,-0.7841467761
2015-05-22,22:20,-0.7991854507
2015-05-22,22:25,-0.8138555325
2015-05-22,22:30,-0.8281536269
2015-05-22,22:35,-0.8420765029
2015-05-22,22:40,-0.8556210942
2015-05-22,22:45,-0.8687845002
2015-05-22,22:50,-0.8815639875
2015-05-22,22:55,-0.8939569908
2015-05-22,23:00,-0.9059611138
2015-05-22,23:05,-0.9175741306
2015-05-22,23:10,-0.9287939859
2015-05-22,23:15,-0.9396187964
2015-05-22,23:20,-0.950046851
2015-05-22,23:25,-0.9600766119
2015-05-22,23:30,-0.9697067147
2015-05-22,23:35,-0.9789359694
2015-05-22,23:40,-0.9877633602
2015-05-22,23:45,-0.9961880464
2015-05-22,23:50,-1.0042093623
2015-05-22,23:55,-1.0118268174
2015-05-23,00:00,-1.0190400967
2015-05-23,00:05,-1.0258490605
2015-05-23,00:10,-1.0322537444
2015-05-23,00:15,-1.0382543593
2015-05-23,00:20,-1.043851291
2015-05-23,00:25,-1.0490451
2015-05-23,00:30,-1.0538365213
2015-05-23,00:35,-1.0582264634
2015-05-23,00:40,-1.0622160086
2015-05-23,00:45,-1.0658064116
2015-05-23,00:50,-1.0689990995
2015-05-23,00:55,-1.0717956707
2015-05-23,01:00,-1.0741978939
2015-05-23,01:05,-1.0762077076
2015-05-23,01:10,-1.0778272191
2015-05-23,01:15,-1.079058703
2015-05-23,01:20,-1.0799046007
2015-05-23,01:25,-1.0803675187
2015-05-23,01:30,-1.0804502277
2015-05-23,01:35,-1.0801556609
2015-05-23,01:40,-1.079486913
2015-05-23,01:45,-1.0784472384
2015-05-23,01:50,-1.0770400497
2015-05-23,01:55,-1.0752689162
2015-05-23,02:00,-1.0731375623
2015-05-23,02:05,-1.0706498654
2015-05-23,02:10,-1.0678098544
2015-05-23,02:15,-1.0646217075
2015-05-23,02:20,-1.0610897505
2015-05-23,02:25,-1.057218455
2015-05-23,02:30,-1.0530124355
2015-05-23,02:35,-1.0484764481
2015-05-23,02:40,-1.0436153879
2015-05-23,02:45,-1.0384342869
2015-05-23,02:50,-1.0329383113
2015-05-23,02:55,-1.0271327595
2015-05-23,03:00,-1.0210230597
2015-05-23,03:05,-1.0146147669
2015-05-23,03:10,-1.0079135608
2015-05-23,03:15,-1.0009252431
2015-05-23,03:20,-0.9936557348
2015-05-23,03:25,-0.9861110732
2015-05-23,03:30,-0.9782974096
2015-05-23,03:35,-0.9702210063
2015-05-23,03:40,-0.9618882335
2015-05-23,03:45,-0.9533055667
2015-05-23,03:50,-0.9444795835
2015-05-23,03:55,-0.9354169609
2015-05-23,04:00,-0.9261244719
2015-05-23,04:05,-0.9166089825
2015-05-23,04:10,-0.9068774487
2015-05-23,04:15,-0.8969369132
2015-05-23,04:20,-0.8867945024
2015-05-23,04:25,-0.8764574227
2015-05-23,04:30,-0.8659329578
2015-05-23,04:35,-0.8552284648
2015-05-23,04:40,-0.8443513713
2015-05-23,04:45,-0.8333091719
2015-05-23,04:50,-0.8221094246
2015-05-23,04:55,-0.8107597477
2015-05-23,05:00,-0.799267816
2015-05-23,05:05,-0.7876413574
2015-05-23,05:10,-0.7758881497
2015-05-23,05:15,-0.7640160166
2015-05-23,05:20,-0.7520328245
2015-05-23,05:25,-0.7399464787
2015-05-23,05:30,-0.7277649201
2015-05-23,05:35,-0.7154961211
2015-05-23,05:40,-0.7031480827
2015-05-23,05:45,-0.69072883
2015-05-23,05:50,-0.6782464095
2015-05-23,05:55,-0.6657088847
2015-05-23,06:00,-0.6531243327
2015-05-23,06:05,-0.6405008409
2015-05-23,06:10,-0.6278465027
2015-05-23,06:15,-0.6151694143
2015-05-23,06:20,-0.6024776707
2015-05-23,06:25,-0.5897793624
2015-05-23,06:30,-0.5770825716
2015-05-23,06:35,-0.5643953683
2015-05-23,06:40,-0.5517258069
2015-05-23,06:45,-0.5390819226
2015-05-23,06:50,-0.5264717276
2015-05-23,06:55,-0.5139032076
2015-05-23,07:00,-0.5013843179
2015-05-23,07:05,-0.4889229803
2015-05-23,07:10,-0.4765270791
2015-05-23,07:15,-0.4642044577
2015-05-23,07:20,-0.451962915
2015-05-23,07:25,-0.4398102019
2015-05-23,07:30,-0.4277540179
2015-05-23,07:35,-0.4158020073
2015-05-23,07:40,-0.403961756
2015-05-23,07:45,-0.3922407883
2015-05-23,07:50,-0.3806465628
2015-05-23,07:55,-0.3691864696
2015-05-23,08:00,-0.3578678269
2015-05-23,08:05,-0.3466978775
2015-05-23,08:10,-0.3356837855
2015-05-23,08:15,-0.3248326333
2015-05-23,08:20,-0.3141514181
2015-05-23,08:25,-0.3036470492
2015-05-23,08:30,-0.293326344
2015-05-23,08:35,-0.2831960261
2015-05-23,08:40,-0.2732627211
2015-05-23,08:45,-0.2635329545
2015-05-23,08:50,-0.254013148
2015-05-23,08:55,-0.2447096173
2015-05-23,09:00,-0.2356285686
2015-05-23,09:05,-0.2267760963
2015-05-23,09:10,-0.2181581798
2015-05-23,09:15,-0.2097806811
2015-05-23,09:20,-0.2016493421
